Birth Rate,Business Tax Rate,CO2 Emissions,Ease of Business (clusters),Country/Region,Days to Start Business,Ease of Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Region,Tourism Inbound,Tourism Outbound,Year
0.018,0.409,45731,Friendly,Azerbaijan,8,,11586,52902703376,0.053,310,306,0.034,0.46,0.207,74,67,1.001,0.227,0.714,0.059,9054332,0.534,Asia,792000000,856000000,12/1/2010
0.021,0.35,56153,Moderate,Bangladesh,19,,30756,1.00E+11,0.037,24,302,0.039,0.037,0.13,70,69,0.449,0.317,0.637,0.046,151125475,0.305,Asia,103000000,835000000,12/1/2010
0.021,0.408,477,Low,Bhutan,46,,,1585396256,0.041,90,274,0.034,0.136,0.14,67,67,0.55,0.298,0.657,0.045,716939,0.348,Asia,64000000,43000000,12/1/2010
0.017,0.173,9160,Friendly,Brunei,105,,3240,12369708859,0.027,844,144,0.008,0.53,0.055,80,76,1.086,0.266,0.697,0.037,400569,0.755,Asia,,,12/1/2010
0.026,0.214,4180,Moderate,Cambodia,102,,5024,11242266334,0.058,46,173,0.037,0.013,,73,68,0.567,0.318,0.631,0.05,14364931,0.198,Asia,1332000000,268000000,12/1/2010
0.012,0.635,8286892,Friendly,China,38,,2516731,5.93E+12,0.05,216,358,0.014,0.343,0.058,76,74,0.632,0.181,0.735,0.084,1337705000,0.492,Asia,50154000000,59840000000,12/1/2010
0.014,0.153,6241,Very Friendly,Georgia,3,,3122,11638536862,0.101,267,387,0.015,0.269,0.158,77,70,0.906,0.173,0.685,0.142,4452800,0.529,Asia,737000000,329000000,12/1/2010
0.013,0.23,36289,Very Friendly,"Hong Kong SAR, China",6,,13838,2.29E+11,,,80,,0.72,0.05,86,80,1.957,0.121,0.75,0.129,7024200,1,Asia,27208000000,17503000000,12/1/2010
0.021,0.649,2008823,Moderate,India,29,,723743,1.71E+12,0.037,52,258,0.046,0.075,0.083,67,64,0.624,0.302,0.648,0.051,1205624648,0.309,Asia,14490000000,10490000000,12/1/2010
0.02,0.322,433989,Moderate,Indonesia,50,,211296,7.09E+11,0.029,86,266,0.027,0.109,0.133,72,68,0.878,0.298,0.652,0.05,240676485,0.499,Asia,7618000000,8432000000,12/1/2010
0.009,0.476,1170715,Very Friendly,Japan,22,,499092,5.50E+12,0.096,4115,355,0.002,0.782,0.016,86,80,0.968,0.133,0.638,0.23,127450459,0.905,Asia,15356000000,39306000000,12/1/2010
0.023,0.286,248729,Friendly,Kazakhstan,19,,74443,1.48E+11,0.043,398,271,0.019,0.316,,73,64,1.219,0.249,0.684,0.067,16321581,0.537,Asia,1236000000,1489000000,12/1/2010
0.014,,71624,Not Clustered,"North Korea",,,18794,,,,,0.025,,,72,66,0.018,0.227,0.686,0.088,24500520,0.602,Asia,,,12/1/2010
0.009,0.288,567567,Very Friendly,"South Korea",14,,249964,1.09E+12,0.073,1498,250,0.004,0.837,0.055,84,77,1.048,0.162,0.727,0.111,49410366,0.819,Asia,14398000000,20802000000,12/1/2010
0.027,0.306,6399,Friendly,Kyrgyz Republic,10,,2805,4794357795,0.067,60,202,0.027,0.184,0.315,74,65,0.989,0.3,0.655,0.044,5447900,0.353,Asia,336000000,398000000,12/1/2010
0.028,0.323,1874,Low,Laos,93,,,7181441152,0.026,29,362,0.059,0.07,0.226,68,66,0.626,0.368,0.595,0.037,6395713,0.331,Asia,385000000,215000000,12/1/2010
0.009,,1030,Not Clustered,"Macao SAR, China",,,,28359706123,,,,,0.552,0.053,82,77,2.099,0.127,0.801,0.072,534626,1,Asia,28214000000,1237000000,12/1/2010
0.018,0.337,216804,Very Friendly,Malaysia,17,,72645,2.48E+11,0.04,345,145,0.007,0.563,0.05,77,72,1.197,0.277,0.675,0.048,28275835,0.709,Asia,18152000000,8324000000,12/1/2010
0.022,0.093,1074,Friendly,Maldives,9,,,2134104884,0.058,379,,0.011,0.265,0.104,78,76,1.518,0.3,0.65,0.05,325694,0.4,Asia,1713000000,252000000,12/1/2010
0.023,0.243,11511,Friendly,Mongolia,13,,3454,6200357070,0.063,143,192,0.029,0.102,0.201,71,63,0.925,0.27,0.692,0.038,2712738,0.676,Asia,288000000,319000000,12/1/2010
0.018,,8995,Low,Myanmar,,,13997,,0.019,15,,0.044,0.003,0.17,67,63,0.011,0.261,0.688,0.051,51931231,0.314,Asia,91000000,53000000,12/1/2010
0.023,0.317,3755,Moderate,Nepal,31,,10218,15994094607,0.059,36,338,0.036,0.079,0.08,68,66,0.343,0.371,0.58,0.049,26846016,0.168,Asia,378000000,528000000,12/1/2010
0.027,0.309,161396,Moderate,Pakistan,21,,84311,1.77E+11,0.03,30,560,0.073,0.08,0.14,67,65,0.573,0.354,0.602,0.043,173149306,0.366,Asia,998000000,1370000000,12/1/2010
0.025,0.438,81591,Moderate,Philippines,37,,40512,2.00E+11,0.042,90,195,0.025,0.25,0.077,72,65,0.89,0.353,0.61,0.037,93444322,0.453,Asia,3228000000,4194000000,12/1/2010
0.009,0.254,13520,Very Friendly,Singapore,3,,34280,2.36E+11,0.041,1893,84,0.002,0.71,0.054,84,79,1.454,0.173,0.736,0.09,5076700,1,Asia,14178000000,18700000000,12/1/2010
0.018,0.966,12710,Friendly,Sri Lanka,37,,9844,49567521670,0.034,82,256,0.009,0.12,0.102,77,71,0.836,0.251,0.671,0.078,20653000,0.183,Asia,1044000000,828000000,12/1/2010
0.033,0.84,2860,Moderate,Tajikistan,27,,2370,5642178580,0.06,44,224,0.045,0.116,0.242,70,64,0.779,0.359,0.608,0.033,7627326,0.265,Asia,32400000,17800000,12/1/2010
0.011,0.369,295282,Very Friendly,Thailand,32,,117429,3.19E+11,0.038,183,264,0.013,0.224,0.059,77,71,1.08,0.193,0.718,0.089,66402316,0.441,Asia,23809000000,7151000000,12/1/2010
0.036,0.11,183,Low,Timor-Leste,110,,,934300000,0.056,46,276,0.052,0.002,0.11,68,64,0.438,0.473,0.496,0.031,1066409,0.295,Asia,31000000,68000000,12/1/2010
0.022,,53054,Not Clustered,Turkmenistan,,,22675,22148070175,0.021,95,,0.051,0.03,,69,61,0.634,0.292,0.666,0.041,5041995,0.484,Asia,,,12/1/2010
0.023,0.956,104443,Low,Uzbekistan,15,,43747,39332770929,0.054,75,205,0.04,0.2,,71,65,0.755,0.298,0.658,0.044,28562400,0.362,Asia,121000000,,12/1/2010
0.016,0.329,150230,Friendly,Vietnam,38,,58912,1.16E+11,0.069,83,941,0.021,0.307,0.131,80,71,1.253,0.235,0.7,0.065,86932500,0.304,Asia,4450000000,1470000000,12/1/2010
0.013,0.331,4283,Friendly,Albania,6,,2059,11926953259,0.055,207,360,0.015,0.45,0.128,80,74,0.855,0.228,0.671,0.101,2856673,0.522,Europe,1780000000,1454000000,12/1/2010
0.01,,517,Not Clustered,Andorra,,,,,0.072,2958,,0.002,0.81,,,,0.841,,,,77907,0.878,Europe,,,12/1/2010
0.009,0.532,66897,Very Friendly,Austria,25,,34228,3.78E+11,0.116,5272,170,0.004,0.752,,83,78,1.457,0.148,0.674,0.178,8389771,0.659,Europe,20980000000,12213000000,12/1/2010
0.011,0.805,62222,Friendly,Belarus,10,,27686,55220932614,0.056,323,798,0.005,0.318,0.092,77,65,1.089,0.148,0.712,0.139,9490000,0.746,Europe,665000000,748000000,12/1/2010
0.012,0.567,108947,Very Friendly,Belgium,4,,60892,4.71E+11,0.105,4570,156,0.004,0.75,,83,78,1.111,0.168,0.661,0.172,10920272,0.976,Europe,11624000000,20876000000,12/1/2010
0.009,0.222,31125,Moderate,Bosnia and Herzegovina,64,,6451,16775919279,0.098,427,422,0.007,0.52,0.079,78,73,0.809,0.174,0.675,0.151,3845929,0.392,Europe,662000000,247000000,12/1/2010
0.01,0.28,44679,Friendly,Bulgaria,18,,17897,47726575741,0.076,480,616,0.011,0.462,0.111,77,70,1.38,0.133,0.683,0.183,7395599,0.723,Europe,4035000000,1382000000,12/1/2010
0.01,0.221,20884,Friendly,Croatia,9,,8564,58873994412,0.078,1051,196,0.005,0.566,0.104,80,74,1.136,0.153,0.672,0.175,4417781,0.575,Europe,8255000000,859000000,12/1/2010
0.012,0.223,7708,Very Friendly,Cyprus,8,,2443,23132450331,0.074,2012,149,0.003,0.53,,81,77,0.937,0.178,0.707,0.116,1103685,0.676,Europe,2371000000,1457000000,12/1/2010
0.011,0.48,111752,Friendly,Czechia,20,,44043,1.98E+11,0.074,1404,557,0.003,0.688,0.059,81,74,1.226,0.142,0.704,0.154,10474410,0.733,Europe,8017000000,4166000000,12/1/2010
0.011,0.281,46303,Very Friendly,Denmark,6,,19307,3.13E+11,0.111,6266,135,0.003,0.887,,81,77,1.157,0.18,0.654,0.167,5547683,0.868,Europe,5704000000,9082000000,12/1/2010
0.012,0.486,18339,Very Friendly,Estonia,7,,5568,19033475893,0.063,894,81,0.004,0.741,0.078,81,71,1.273,0.154,0.671,0.175,1331475,0.681,Europe,1412000000,723000000,12/1/2010
,,711,Not Clustered,Faeroe Islands,,,,,,,,,0.752,,84,79,1.199,,,,49581,0.409,Europe,,,12/1/2010
0.011,0.408,61844,Very Friendly,Finland,14,,36429,2.37E+11,0.09,3978,243,0.003,0.869,,83,77,1.563,0.165,0.664,0.171,5363352,0.836,Europe,4510000000,5267000000,12/1/2010
0.013,0.648,361273,Very Friendly,France,7,,261157,2.57E+12,0.117,4634,132,0.004,0.773,,85,78,0.914,0.184,0.648,0.168,65023142,0.783,Europe,56139000000,46157000000,12/1/2010
0.008,0.47,745384,Very Friendly,Germany,15,,329769,3.30E+12,0.115,4668,215,0.004,0.82,,83,78,1.065,0.134,0.658,0.208,81776930,0.743,Europe,49108000000,91166000000,12/1/2010
0.01,0.467,86717,Friendly,Greece,19,,27615,2.94E+11,0.094,2442,224,0.004,0.444,,83,78,1.106,0.145,0.665,0.19,11153454,0.763,Europe,12579000000,2874000000,12/1/2010
0.009,0.546,50583,Friendly,Hungary,4,,25667,1.28E+11,0.08,1026,277,0.006,0.65,0.076,78,71,1.199,0.146,0.686,0.167,10000023,0.689,Europe,6338000000,2879000000,12/1/2010
0.015,0.261,1962,Very Friendly,Iceland,5,,5369,12564705489,0.094,3730,140,0.002,0.934,0.103,84,80,1.072,0.209,0.669,0.121,318041,0.936,Europe,562000000,599000000,12/1/2010
0.017,0.253,40000,Very Friendly,Ireland,13,,14219,2.09E+11,0.093,4320,76,0.004,0.699,,83,79,1.052,0.213,0.673,0.113,4560155,0.618,Europe,8187000000,7178000000,12/1/2010
0.009,0.677,406307,Friendly,Italy,6,,170239,2.06E+12,0.094,3205,285,0.003,0.537,0.04,85,80,1.548,0.14,0.657,0.203,59277417,0.683,Europe,40058000000,33053000000,12/1/2010
0.019,0.165,,Friendly,Kosovo,58,,2496,5740438192,,,163,,,0.143,72,68,,0.275,0.659,0.067,1775680,,Europe,,,12/1/2010
0.009,0.376,7616,Very Friendly,Latvia,16,,4644,24009680460,0.065,742,293,0.008,0.684,0.096,78,69,1.103,0.142,0.675,0.184,2097555,0.677,Europe,963000000,771000000,12/1/2010
0.009,,,Not Clustered,Liechtenstein,,,,,,,,,0.8,,84,80,0.983,,,,36120,0.145,Europe,,,12/1/2010
0.012,0.451,13561,Very Friendly,Lithuania,22,,7052,36709511568,0.07,782,175,0.006,0.621,0.06,79,68,1.594,0.152,0.693,0.155,3097282,0.668,Europe,1034000000,936000000,12/1/2010
0.012,0.2,10829,Friendly,Luxembourg,19,,4220,52053324635,0.072,7592,59,0.002,0.906,,84,78,1.431,0.176,0.684,0.14,506953,0.885,Europe,4115000000,3549000000,12/1/2010
0.011,0.083,10873,Very Friendly,"North Macedonia",3,,2883,9338674078,0.07,309,119,0.009,0.519,0.095,77,73,1.024,0.174,0.709,0.117,2102216,0.57,Europe,209000000,141000000,12/1/2010
0.009,,2589,Friendly,Malta,,,848,8163841060,0.085,1707,,0.006,0.63,0.046,84,79,1.073,0.156,0.699,0.145,414508,0.947,Europe,1238000000,366000000,12/1/2010
0.012,0.304,4855,Friendly,Moldova,10,,3426,5811604052,0.117,190,228,0.015,0.323,0.164,72,65,0.714,0.167,0.722,0.112,3562045,0.449,Europe,232000000,324000000,12/1/2010
,,,Not Clustered,Monaco,,,,5350993377,0.044,6431,,0.003,0.75,,,,0.635,,,,36845,1,Europe,,,12/1/2010
0.012,0.254,2582,Very Friendly,Montenegro,10,,1174,4114881347,0.072,476,372,0.006,0.375,0.095,77,72,1.887,0.195,0.681,0.125,620078,0.631,Europe,765000000,72000000,12/1/2010
0.011,0.394,182078,Very Friendly,Netherlands,8,,83426,7.77E+11,0.121,5676,134,0.004,0.907,0.018,83,79,1.154,0.175,0.671,0.154,16615394,0.871,Europe,18690000000,19772000000,12/1/2010
0.013,0.407,57187,Very Friendly,Norway,7,,32338,4.21E+11,0.1,8694,87,0.003,0.934,,83,79,1.145,0.188,0.662,0.15,4889252,0.791,Europe,5299000000,14658000000,12/1/2010
0.011,0.401,317254,Very Friendly,Poland,32,,101539,4.70E+11,0.07,860,325,0.005,0.623,,81,72,1.229,0.15,0.715,0.135,38183683,0.609,Europe,9986000000,9100000000,12/1/2010
0.01,0.426,52361,Very Friendly,Portugal,5,,23541,2.29E+11,0.108,2324,298,0.003,0.533,,82,76,1.153,0.151,0.668,0.18,10573100,0.606,Europe,12969000000,4691000000,12/1/2010
0.011,0.435,78745,Friendly,Romania,9,,35031,1.65E+11,0.059,457,222,0.012,0.399,0.141,77,70,1.114,0.15,0.701,0.148,20246871,0.538,Europe,1631000000,1896000000,12/1/2010
0.013,0.465,1740776,Moderate,Russia,29,,702292,1.52E+12,0.063,669,320,0.01,0.43,0.108,75,63,1.655,0.149,0.72,0.131,142385523,0.737,Europe,13239000000,30169000000,12/1/2010
0.011,,,Friendly,San Marino,,,,,0.053,3319,,0.003,,0.054,86,80,0.991,,,,30861,0.941,Europe,,,12/1/2010
0.009,0.34,45962,Friendly,Serbia,13,,15536,36990001284,0.107,546,279,0.007,0.409,0.173,77,71,1.253,0.169,0.694,0.137,7291436,0.552,Europe,951000000,1106000000,12/1/2010
0.011,0.474,36094,Very Friendly,Slovakia,18,,17828,87077443709,0.09,1446,257,0.007,0.757,,79,72,1.09,0.151,0.726,0.123,5391428,0.547,Europe,2335000000,2146000000,12/1/2010
0.011,0.346,15328,Very Friendly,Slovenia,6,,7230,46999407184,0.089,2044,260,0.003,0.7,,83,76,1.033,0.14,0.693,0.167,2048583,0.5,Europe,2721000000,1377000000,12/1/2010
0.01,0.568,269675,Very Friendly,Spain,47,,127749,1.38E+12,0.096,2902,197,0.004,0.658,,85,79,1.113,0.149,0.68,0.171,46576897,0.784,Europe,59042000000,22733000000,12/1/2010
0.012,0.52,52515,Very Friendly,Sweden,16,,51315,4.63E+11,0.095,4694,122,0.003,0.9,,84,80,1.172,0.165,0.653,0.182,9378126,0.851,Europe,10991000000,14912000000,12/1/2010
0.01,0.288,38757,Very Friendly,Switzerland,18,,26199,5.49E+11,0.109,7697,63,0.004,0.839,0.027,85,80,1.232,0.151,0.68,0.169,7824909,0.737,Europe,17614000000,13528000000,12/1/2010
0.018,0.433,298002,Friendly,Türkiye,6,,105133,7.31E+11,0.068,680,226,0.02,0.398,,78,71,0.856,0.267,0.662,0.071,72137546,0.707,Europe,26318000000,5817000000,12/1/2010
0.011,0.555,304805,Moderate,Ukraine,27,,132308,1.36E+11,0.078,231,657,0.01,0.233,0.159,76,65,1.171,0.139,0.703,0.158,45870700,0.687,Europe,4696000000,4134000000,12/1/2010
0.013,0.361,493505,Very Friendly,United Kingdom,12,,201829,2.30E+12,0.096,3489,110,0.004,0.85,0.005,82,79,1.236,0.176,0.659,0.166,62766365,0.813,Europe,40746000000,61368000000,12/1/2010
0.016,0.135,24202,Very Friendly,Bahrain,9,,9472,25713547869,0.043,747,36,0.007,0.55,0.072,77,76,1.252,0.199,0.781,0.02,1251513,0.885,Middle East,2163000000,684000000,12/1/2010
0.019,0.441,571612,Low,"Iran",11,,210678,4.23E+11,0.073,416,344,0.016,0.147,0.12,75,71,0.726,0.236,0.712,0.052,74462314,0.706,Middle East,2631000000,10570000000,12/1/2010
0.032,0.278,114667,Low,Iraq,32,,37845,1.43E+11,0.031,141,312,0.03,0.025,0.133,73,65,0.751,0.412,0.554,0.034,30962380,0.69,Middle East,1736000000,1675000000,12/1/2010
0.022,0.311,70656,Very Friendly,Israel,20,,23195,2.32E+11,0.076,2165,235,0.004,0.675,0.05,84,80,1.228,0.272,0.623,0.104,7623600,0.918,Middle East,5824000000,4725000000,12/1/2010
0.029,0.312,20821,Moderate,Jordan,12,,7105,26425379367,0.085,361,136,0.018,0.272,0.09,75,72,1.026,0.351,0.615,0.034,6046000,0.825,Middle East,4390000000,1736000000,12/1/2010
