Birth Rate,Business Tax Rate,CO2 Emissions,Ease of Business (clusters),Country/Region,Days to Start Business,Ease of Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Region,Tourism Inbound,Tourism Outbound,Year
0.038,0.493,9831,Moderate,Kenya,44,,17230,27236739896,0.044,32,432,0.058,0.08,0.133,58,55,0.301,0.426,0.547,0.027,37752304,0.224,Africa,1514000000,265000000,12/1/2007
0.028,0.224,7,Moderate,Lesotho,73,,19,1597484736,0.085,69,342,0.082,0.034,0.141,45,45,0.247,0.389,0.566,0.045,1955784,0.233,Africa,31000000,276000000,12/1/2007
0.039,0.429,678,Low,Liberia,68,,,739026892,0.102,21,158,0.072,0.006,0.15,58,56,0.16,0.434,0.535,0.03,3522294,0.467,Africa,131000000,48000000,12/1/2007
0.023,,54209,Low,Libya,,,17525,71803278689,0.025,276,,0.017,0.047,0.06,76,72,0.778,0.3,0.656,0.044,5782108,0.772,Africa,99000000,1010000000,12/1/2007
0.037,0.465,1815,Moderate,Madagascar,7,,,7342905883,0.05,19,238,0.049,0.007,0.45,63,61,0.114,0.443,0.528,0.029,19371023,0.3,Africa,506000000,94000000,12/1/2007
0.042,0.33,953,Low,Malawi,39,,,3647817219,0.067,18,370,0.064,0.01,0.277,51,51,0.077,0.461,0.509,0.03,13713758,0.152,Africa,43000000,79000000,12/1/2007
0.048,0.514,579,Low,Mali,25,,,7145394015,0.07,39,270,0.09,0.008,,52,53,0.199,0.464,0.506,0.03,12725629,0.336,Africa,227000000,201000000,12/1/2007
0.036,0.947,1914,Low,Mauritania,65,,,3356758534,0.044,37,696,0.073,0.014,0.235,62,59,0.425,0.411,0.557,0.031,3330037,0.546,Africa,,,12/1/2007
0.014,0.242,3887,Very Friendly,Mauritius,7,,1194,7792063567,0.05,316,161,0.014,0.202,0.219,76,69,0.761,0.23,0.7,0.07,1260403,0.412,Africa,1663000000,384000000,12/1/2007
0.02,0.444,50267,Friendly,Morocco,12,,14457,75226318359,0.055,134,358,0.033,0.215,,71,68,0.653,0.295,0.654,0.05,30667086,0.562,Africa,8307000000,1418000000,12/1/2007
0.043,0.375,2391,Moderate,Mozambique,29,,9144,8035635713,0.06,22,230,0.082,0.009,0.195,49,47,0.139,0.451,0.517,0.032,22171404,0.304,Africa,182000000,209000000,12/1/2007
0.028,0.258,2409,Friendly,Namibia,99,,1345,8836063690,0.069,294,339,0.042,0.048,0.129,62,56,0.385,0.391,0.575,0.034,2080700,0.386,Africa,542000000,132000000,12/1/2007
0.051,0.424,821,Low,Niger,23,,,4291363547,0.074,22,270,0.075,0.004,,55,55,0.063,0.494,0.481,0.025,14197289,0.17,Africa,44000000,48000000,12/1/2007
0.042,0.322,95210,Moderate,Nigeria,27,,107683,1.66E+11,0.072,81,1120,0.091,0.068,0.169,50,49,0.274,0.437,0.536,0.027,147187353,0.408,Africa,337000000,6664000000,12/1/2007
0.038,0.335,557,Friendly,Rwanda,16,,,3707800459,0.1,38,168,0.055,0.021,0.161,60,57,0.064,0.445,0.532,0.024,9928143,0.211,Africa,177000000,98000000,12/1/2007
0.038,0.487,84,Low,Sao Tome and Principe,144,,44,144259257,0.071,66,424,0.044,0.146,0.324,67,63,0.184,0.417,0.544,0.039,163390,0.597,Africa,5000000,700000,12/1/2007
0.039,0.455,5335,Low,Senegal,59,,3000,11284603481,0.047,45,696,0.052,0.077,,63,60,0.305,0.439,0.53,0.031,11904974,0.415,Africa,622000000,352000000,12/1/2007
0.018,0.484,653,Friendly,Seychelles,39,,205,1033635773,0.034,393,76,0.012,0.384,0.109,78,69,0.867,0.233,0.693,0.075,85033,0.515,Africa,60000000,11000000,12/1/2007
0.04,2.352,634,Moderate,Sierra Leone,26,,,2158653216,0.14,56,399,0.122,0.002,0.25,44,43,0.143,0.425,0.55,0.025,5416015,0.374,Africa,22000000,17000000,12/1/2007
0.046,,605,Not Clustered,Somalia,,,,,,,,0.104,0.011,,55,51,0.067,0.478,0.493,0.029,8910851,0.36,Africa,,,12/1/2007
0.022,0.365,443648,Very Friendly,South Africa,31,,136604,2.86E+11,0.078,449,350,0.047,0.081,0.132,53,51,0.853,0.303,0.65,0.048,48910248,0.606,Africa,10226000000,6103000000,12/1/2007
0.039,,,Low,South Sudan,,,,,,,,0.079,,,53,51,,0.436,0.531,0.033,8736736,0.174,Africa,,,12/1/2007
0.036,0.361,12541,Moderate,Sudan,39,,15294,45456460335,0.062,85,180,0.059,0.087,,62,59,0.204,0.428,0.541,0.031,33218250,0.329,Africa,262000000,1477000000,12/1/2007
0.031,0.363,1063,Moderate,eSwatini,60,,423,3053823329,0.07,190,104,0.075,0.041,0.132,47,47,0.335,0.406,0.562,0.032,1134977,0.218,Africa,32000000,63000000,12/1/2007
0.042,0.439,6150,Moderate,Tanzania,26,,18306,16825547176,0.057,23,172,0.05,0.016,0.161,57,55,0.201,0.447,0.522,0.03,41119693,0.261,Africa,1215000000,616000000,12/1/2007
0.038,0.526,1316,Low,Togo,62,,2458,2523462649,0.065,28,270,0.065,0.022,,55,54,0.204,0.425,0.548,0.028,5834806,0.361,Africa,38000000,59000000,12/1/2007
0.017,0.606,23869,Very Friendly,Tunisia,11,,9039,38920218579,0.056,217,268,0.018,0.171,,76,72,0.763,0.246,0.686,0.068,10225100,0.654,Africa,3373000000,530000000,12/1/2007
0.046,0.368,3128,Moderate,Uganda,28,,,12292813801,0.094,37,237,0.061,0.037,0.191,55,54,0.137,0.492,0.483,0.025,30728747,0.136,Africa,402000000,220000000,12/1/2007
0.044,0.15,1654,Friendly,Zambia,33,,7399,11541420981,0.06,57,183,0.07,0.049,0.189,51,49,0.218,0.469,0.504,0.027,12109620,0.375,Africa,138000000,98000000,12/1/2007
0.032,0.514,10213,Low,Zimbabwe,97,,9438,5291950101,,,256,0.058,0.109,,46,47,0.096,0.415,0.546,0.038,12740160,0.337,Africa,365000000,,12/1/2007
0.042,0.363,1991,Low,Afghanistan,9,,,9843851009,0.1,30,275,0.08,0.019,0.181,59,57,0.177,0.492,0.487,0.021,26349243,0.236,Asia,,,12/1/2007
0.014,0.388,5068,Very Friendly,Armenia,17,,2853,9206301700,0.043,133,581,0.019,0.06,0.175,77,70,0.628,0.211,0.676,0.114,2989882,0.641,Asia,343000000,345000000,12/1/2007
0.018,0.409,41426,Friendly,Azerbaijan,36,,12113,33050343783,0.051,192,952,0.039,0.145,0.191,73,67,0.515,0.243,0.693,0.063,8581300,0.528,Asia,317000000,381000000,12/1/2007
0.022,0.37,48467,Moderate,Bangladesh,74,,26626,68415421373,0.035,16,400,0.046,0.018,0.16,69,68,0.235,0.333,0.623,0.044,146457067,0.282,Asia,76000000,530000000,12/1/2007
0.022,0.408,392,Low,Bhutan,48,,244,1196091806,0.05,88,274,0.041,0.059,0.14,66,65,0.22,0.32,0.638,0.042,679365,0.325,Asia,47000000,26000000,12/1/2007
0.018,0.374,10176,Friendly,Brunei,116,,3227,12247694247,0.023,738,144,0.008,0.447,0.055,79,76,0.96,0.28,0.686,0.033,381440,0.743,Asia,233000000,430000000,12/1/2007
0.026,0.215,3484,Moderate,Cambodia,86,,3482,8639164917,0.045,28,137,0.045,0.005,,72,66,0.188,0.341,0.612,0.046,13747288,0.194,Asia,1169000000,194000000,12/1/2007
0.012,0.812,6791805,Friendly,China,35,,2044606,3.49E+12,0.044,113,832,0.017,0.16,0.075,76,73,0.41,0.192,0.729,0.079,1317885000,0.452,Asia,41126000000,33269000000,12/1/2007
0.013,0.386,6190,Very Friendly,Georgia,11,,3341,10172260738,0.082,188,387,0.019,0.083,0.171,77,70,0.587,0.176,0.678,0.146,4388400,0.526,Asia,440000000,277000000,12/1/2007
0.01,0.241,39963,Very Friendly,"Hong Kong SAR, China",11,,14338,2.12E+11,,,80,,0.648,0.068,85,79,1.55,0.132,0.744,0.124,6916300,1,Asia,18237000000,15042000000,12/1/2007
0.022,0.727,1611404,Moderate,India,33,,604659,1.24E+12,0.039,40,271,0.052,0.04,0.13,66,63,0.202,0.314,0.638,0.049,1159095250,0.299,Asia,11234000000,10690000000,12/1/2007
0.021,0.375,375545,Moderate,Indonesia,105,,182885,4.32E+11,0.031,58,266,0.031,0.058,0.139,71,67,0.404,0.3,0.651,0.049,230972808,0.475,Asia,5831000000,6578000000,12/1/2007
0.009,0.525,1251136,Very Friendly,Japan,22,,515198,4.36E+12,0.082,2801,350,0.003,0.743,0.019,86,79,0.844,0.136,0.654,0.21,127770750,0.88,Asia,12422000000,37261000000,12/1/2007
0.021,0.414,220313,Friendly,Kazakhstan,21,,66231,1.05E+11,0.034,233,271,0.025,0.04,,73,61,0.8,0.244,0.682,0.073,15484192,0.543,Asia,1213000000,1396000000,12/1/2007
0.015,,70370,Not Clustered,"North Korea",,,18300,,,,,0.026,,,72,65,,0.239,0.681,0.08,24111989,0.6,Asia,,,12/1/2007
0.01,0.302,495837,Very Friendly,"South Korea",17,,222147,1.12E+12,0.064,1379,290,0.004,0.788,0.066,83,76,0.933,0.18,0.72,0.1,48597652,0.816,Asia,9288000000,24449000000,12/1/2007
0.023,0.614,5871,Friendly,Kyrgyz Republic,21,,2726,3802566171,0.069,51,202,0.032,0.14,0.253,72,64,0.422,0.304,0.644,0.052,5268400,0.353,Asia,392000000,215000000,12/1/2007
0.029,0.352,1668,Low,Laos,93,,,4222945530,0.042,29,672,0.065,0.016,0.285,67,64,0.246,0.389,0.574,0.037,6013278,0.297,Asia,190000000,14000000,12/1/2007
0.008,,1404,Not Clustered,"Macao SAR, China",,,,18054684854,,,,,0.473,0.078,82,77,1.611,0.15,0.778,0.071,493206,1,Asia,13733000000,777000000,12/1/2007
0.018,0.36,205308,Very Friendly,Malaysia,31,,69970,1.94E+11,0.035,256,166,0.007,0.557,0.064,76,72,0.871,0.292,0.663,0.045,26813819,0.684,Asia,17948000000,6600000000,12/1/2007
0.022,0.093,917,Friendly,Maldives,9,,299,1541978559,0.063,315,,0.015,0.163,0.13,77,74,1.017,0.322,0.63,0.048,308239,0.363,Asia,1515000000,152000000,12/1/2007
0.022,0.398,10092,Friendly,Mongolia,13,,3114,4234894168,0.057,93,204,0.033,0.09,0.218,70,62,0.46,0.276,0.686,0.038,2595068,0.646,Asia,354000000,227000000,12/1/2007
0.019,,12636,Low,Myanmar,,,15595,,0.019,7,,0.048,0.002,0.17,66,62,0.005,0.272,0.678,0.05,50828959,0.299,Asia,97000000,39000000,12/1/2007
0.026,0.328,2699,Moderate,Nepal,31,,9308,10325618017,0.055,23,408,0.042,0.014,0.08,67,65,0.126,0.387,0.566,0.046,25950022,0.158,Asia,234000000,402000000,12/1/2007
0.028,0.402,158895,Moderate,Pakistan,24,,83538,1.52E+11,0.035,31,560,0.078,0.068,0.118,66,65,0.383,0.37,0.588,0.042,163928329,0.354,Asia,912000000,2083000000,12/1/2007
0.026,0.491,69669,Moderate,Philippines,47,,38514,1.49E+11,0.039,65,195,0.027,0.06,0.087,71,64,0.645,0.364,0.601,0.035,88875548,0.461,Asia,5520000000,2055000000,12/1/2007
0.01,0.232,17866,Very Friendly,Singapore,5,,21819,1.80E+11,0.035,1333,80,0.002,0.699,0.053,83,78,1.252,0.184,0.731,0.085,4588600,1,Asia,9066000000,13409000000,12/1/2007
0.019,0.617,12457,Friendly,Sri Lanka,40,,9261,32351184234,0.037,59,256,0.011,0.039,0.171,77,70,0.393,0.252,0.675,0.073,20039000,0.184,Asia,750000000,709000000,12/1/2007
0.031,0.8,3223,Moderate,Tajikistan,62,,2583,3719497371,0.053,28,224,0.05,0.072,0.227,70,63,0.3,0.37,0.594,0.036,7111025,0.265,Asia,16500000,6600000,12/1/2007
0.012,0.374,262205,Very Friendly,Thailand,33,,104886,2.47E+11,0.036,133,264,0.014,0.2,0.071,76,70,0.802,0.212,0.707,0.082,66076927,0.401,Asia,20623000000,6887000000,12/1/2007
0.037,0.484,183,Low,Timor-Leste,158,,61,558700000,0.08,41,640,0.059,0.001,0.15,66,63,0.076,0.477,0.494,0.029,1015482,0.276,Asia,26000000,5000000,12/1/2007
0.022,,53516,Not Clustered,Turkmenistan,,,22367,12664165103,0.021,113,,0.055,0.014,,69,61,0.079,0.311,0.645,0.044,4858236,0.476,Asia,,,12/1/2007
0.023,0.903,116944,Low,Uzbekistan,15,,48718,22311393928,0.054,46,196,0.044,0.075,,71,64,0.213,0.317,0.637,0.046,26868000,0.364,Asia,51000000,,12/1/2007
0.017,0.399,113651,Friendly,Vietnam,39,,45777,77414425532,0.071,58,1050,0.022,0.208,0.112,80,70,0.52,0.254,0.68,0.066,84221100,0.285,Asia,3750000000,1220000000,12/1/2007
0.013,0.459,4056,Friendly,Albania,36,,2025,10701011856,0.064,218,364,0.017,0.15,0.141,80,73,0.734,0.25,0.658,0.092,2940880,0.489,Europe,1479000000,1331000000,12/1/2007
0.01,,539,Not Clustered,Andorra,,,,3245411584,0.062,3012,,0.003,0.709,,,,0.781,,,,81292,0.894,Europe,,,12/1/2007
0.009,0.524,69141,Very Friendly,Austria,25,,33393,3.75E+11,0.103,4636,170,0.004,0.694,,83,77,1.193,0.155,0.678,0.167,8300788,0.658,Europe,21088000000,12825000000,12/1/2007
0.011,1.208,60282,Friendly,Belarus,48,,28039,45275711996,0.064,304,987,0.006,0.197,0.086,76,65,0.726,0.15,0.705,0.145,9560000,0.733,Europe,479000000,724000000,12/1/2007
0.012,0.573,103215,Very Friendly,Belgium,4,,57019,4.60E+11,0.095,4136,156,0.004,0.644,0.086,83,77,1.006,0.169,0.659,0.172,10625700,0.975,Europe,12371000000,19215000000,12/1/2007
0.008,0.428,27884,Moderate,Bosnia and Herzegovina,63,,5305,15280615815,0.086,341,368,0.007,0.279,0.072,78,73,0.633,0.184,0.676,0.14,3868665,0.392,Europe,804000000,264000000,12/1/2007
0.01,0.358,52812,Friendly,Bulgaria,32,,20117,42113656147,0.068,375,616,0.012,0.336,0.1,76,69,1.309,0.133,0.689,0.177,7545338,0.713,Europe,4181000000,2142000000,12/1/2007
0.009,0.214,24389,Friendly,Croatia,22,,9325,59319390298,0.075,1008,196,0.005,0.414,0.093,79,72,1.152,0.157,0.67,0.173,4436000,0.568,Europe,9601000000,1025000000,12/1/2007
0.012,,8196,Very Friendly,Cyprus,,,2437,21841815681,0.061,1691,,0.004,0.408,0.067,81,77,0.93,0.19,0.7,0.11,1063095,0.68,Europe,3108000000,1554000000,12/1/2007
0.011,0.477,123948,Friendly,Czechia,17,,45845,1.80E+11,0.065,1144,808,0.004,0.519,0.058,80,74,1.28,0.143,0.712,0.145,10298828,0.735,Europe,7775000000,3704000000,12/1/2007
0.012,0.32,50253,Very Friendly,Denmark,6,,19763,3.11E+11,0.1,5710,135,0.004,0.85,,81,76,1.154,0.185,0.659,0.156,5461438,0.863,Europe,5978000000,8830000000,12/1/2007
0.012,0.484,18845,Very Friendly,Estonia,7,,5624,21993674015,0.051,835,81,0.005,0.662,0.065,79,67,1.281,0.151,0.678,0.172,1340680,0.685,Europe,1416000000,804000000,12/1/2007
0.014,,774,Not Clustered,Faeroe Islands,,,,2278229880,,,,,0.76,,83,78,1.053,,,,49554,0.403,Europe,,,12/1/2007
0.011,0.478,63982,Very Friendly,Finland,14,,36803,2.46E+11,0.08,3751,269,0.003,0.808,,83,76,1.149,0.17,0.668,0.163,5288720,0.832,Europe,4287000000,4812000000,12/1/2007
0.013,0.65,375882,Very Friendly,France,7,,263542,2.58E+12,0.109,4413,132,0.004,0.661,,85,78,0.89,0.184,0.651,0.165,64012572,0.776,Europe,63701000000,46029000000,12/1/2007
0.008,0.49,784016,Very Friendly,Germany,18,,330719,3.32E+12,0.105,4231,196,0.004,0.752,,82,77,1.151,0.139,0.662,0.198,82266372,0.737,Europe,49332000000,96549000000,12/1/2007
0.01,0.489,98246,Friendly,Greece,38,,30217,3.05E+11,0.098,2682,264,0.004,0.359,,82,77,1.111,0.144,0.668,0.188,11163002,0.752,Europe,15687000000,3430000000,12/1/2007
0.01,0.553,55859,Friendly,Hungary,16,,26729,1.36E+11,0.077,1038,340,0.007,0.533,0.091,77,69,1.096,0.151,0.689,0.161,10055780,0.674,Europe,5628000000,3088000000,12/1/2007
0.015,0.262,2310,Very Friendly,Iceland,5,,4836,20428232684,0.093,6182,140,0.002,0.906,0.193,83,80,1.069,0.215,0.666,0.118,311566,0.933,Europe,848000000,1336000000,12/1/2007
0.016,0.253,44583,Very Friendly,Ireland,13,,15120,2.60E+11,0.079,4733,76,0.004,0.612,,82,77,1.159,0.208,0.681,0.111,4398942,0.61,Europe,9263000000,8785000000,12/1/2007
0.01,0.754,462676,Friendly,Italy,13,,179599,2.13E+12,0.085,3058,340,0.004,0.408,0.063,84,79,1.51,0.141,0.66,0.199,58438310,0.68,Europe,46144000000,32754000000,12/1/2007
0.019,,,Friendly,Kosovo,,,2045,4743437689,,,,,,0.141,71,67,,,,,1733404,,Europe,,,12/1/2007
0.011,0.364,7928,Very Friendly,Latvia,16,,4796,28765687042,0.07,883,279,0.01,0.592,0.109,77,66,1.023,0.142,0.68,0.178,2200325,0.679,Europe,881000000,1021000000,12/1/2007
0.01,,,Not Clustered,Liechtenstein,,,,4602346923,,,,,0.651,,84,79,0.907,,,,35308,0.146,Europe,,,12/1/2007
0.01,0.462,15137,Very Friendly,Lithuania,26,,9460,39325985931,0.062,725,166,0.007,0.499,0.069,77,65,1.54,0.159,0.688,0.154,3231294,0.668,Europe,1192000000,1168000000,12/1/2007
0.011,0.2,10869,Friendly,Luxembourg,26,,4209,51320661751,0.068,7326,59,0.002,0.789,,82,77,1.437,0.182,0.675,0.143,479993,0.874,Europe,4032000000,3476000000,12/1/2007
0.011,0.203,11379,Very Friendly,"North Macedonia",15,,3045,8159825620,0.07,272,192,0.011,0.363,0.102,77,72,0.856,0.187,0.699,0.114,2096620,0.572,Europe,219000000,147000000,12/1/2007
0.009,,2725,Friendly,Malta,,,878,7513834700,0.085,1580,,0.006,0.469,0.062,82,78,0.88,0.164,0.698,0.138,406724,0.941,Europe,1185000000,284000000,12/1/2007
0.012,0.425,4686,Friendly,Moldova,23,,3342,4402495921,0.109,134,234,0.017,0.205,0.188,72,64,0.513,0.177,0.71,0.113,3576910,0.451,Europe,229000000,290000000,12/1/2007
,,,Not Clustered,Monaco,,,,5974371696,0.034,5671,,0.004,0.644,,,,0.583,,,,35013,1,Europe,,,12/1/2007
0.013,0.304,2252,Very Friendly,Montenegro,24,,1086,3673382212,0.07,414,372,0.008,0.308,0.092,76,72,1.457,0.199,0.673,0.128,617800,0.626,Europe,660000000,58000000,12/1/2007
0.011,0.418,171766,Very Friendly,Netherlands,8,,79350,7.83E+11,0.108,5150,180,0.004,0.858,0.046,82,78,1.173,0.181,0.674,0.144,16381696,0.845,Europe,19922000000,19477000000,12/1/2007
0.012,0.411,45089,Very Friendly,Norway,7,,27547,3.93E+11,0.095,7978,87,0.003,0.869,0.066,83,78,1.067,0.193,0.66,0.147,4709153,0.782,Europe,5322000000,13256000000,12/1/2007
0.01,0.434,315637,Very Friendly,Poland,31,,96824,4.25E+11,0.063,706,418,0.006,0.486,,80,71,1.084,0.156,0.71,0.133,38120560,0.612,Europe,11686000000,8342000000,12/1/2007
0.01,0.429,60865,Very Friendly,Portugal,6,,25302,2.32E+11,0.1,2185,328,0.003,0.421,,82,75,1.277,0.154,0.671,0.175,10542964,0.587,Europe,12917000000,4864000000,12/1/2007
0.01,0.456,100960,Friendly,Romania,9,,39757,1.71E+11,0.052,414,202,0.015,0.283,0.133,76,69,0.927,0.15,0.701,0.149,20882982,0.534,Europe,2073000000,1725000000,12/1/2007
0.011,0.512,1667598,Moderate,Russia,29,,672591,1.30E+12,0.054,487,448,0.012,0.247,0.1,74,61,1.192,0.147,0.716,0.137,142114903,0.736,Europe,12427000000,23248000000,12/1/2007
0.009,,,Friendly,San Marino,,,,1687653983,0.05,3872,,0.003,0.504,0.076,85,80,0.576,,,,30377,0.94,Europe,,,12/1/2007
0.009,0.358,52251,Friendly,Serbia,23,,16602,38952093544,0.104,547,279,0.007,0.332,0.111,76,71,1.045,0.176,0.686,0.139,7381579,0.551,Europe,1016000000,1202000000,12/1/2007
0.01,0.473,36600,Very Friendly,Slovakia,27,,17850,84108560088,0.078,1078,325,0.008,0.618,0.08,78,71,1.123,0.159,0.722,0.119,5374622,0.553,Europe,2352000000,1825000000,12/1/2007
0.01,0.384,16212,Very Friendly,Slovenia,60,,7321,47349639895,0.079,1850,260,0.003,0.567,0.059,82,75,0.955,0.14,0.7,0.16,2018122,0.503,Europe,2465000000,1260000000,12/1/2007
0.011,0.621,358237,Very Friendly,Spain,47,,143836,1.44E+12,0.085,2752,298,0.004,0.551,,84,78,1.084,0.146,0.686,0.168,45226803,0.777,Europe,65020000000,24355000000,12/1/2007
0.012,0.537,48060,Very Friendly,Sweden,16,,50060,4.63E+11,0.089,4526,122,0.003,0.82,,83,79,1.105,0.169,0.656,0.175,9148092,0.846,Europe,12259000000,14336000000,12/1/2007
0.01,0.279,38019,Very Friendly,Switzerland,18,,25760,4.51E+11,0.102,6126,63,0.004,0.772,0.032,84,79,1.085,0.157,0.681,0.162,7551117,0.736,Europe,14721000000,12298000000,12/1/2007
0.019,0.443,284658,Friendly,Türkiye,6,,100005,6.47E+11,0.06,558,223,0.023,0.286,,77,70,0.892,0.278,0.655,0.068,69496513,0.69,Europe,21662000000,4254000000,12/1/2007
0.01,0.566,327595,Moderate,Ukraine,27,,137343,1.43E+11,0.064,194,2085,0.012,0.066,0.139,74,63,1.184,0.141,0.698,0.161,46509350,0.681,Europe,5320000000,4022000000,12/1/2007
0.013,0.345,528906,Very Friendly,United Kingdom,13,,210993,2.86E+12,0.085,3953,105,0.005,0.751,0.055,82,77,1.211,0.177,0.662,0.161,61322463,0.805,Europe,48193000000,86747000000,12/1/2007
0.018,0.147,22398,Very Friendly,Bahrain,9,,8962,21730590263,0.036,648,36,0.009,0.329,0.083,77,75,1.081,0.233,0.746,0.021,1032353,0.884,Middle East,1854000000,671000000,12/1/2007
0.019,0.442,539790,Low,"Iran",28,,190620,2.86E+11,0.051,220,344,0.019,0.095,0.12,74,70,0.415,0.242,0.707,0.051,71809219,0.689,Middle East,1950000000,7335000000,12/1/2007
0.034,0.278,62834,Low,Iraq,32,,23696,88837727881,0.037,95,312,0.032,0.009,0.195,72,66,0.488,0.417,0.548,0.034,28740630,0.689,Middle East,555000000,705000000,12/1/2007
0.021,0.352,66424,Very Friendly,Israel,20,,20700,1.75E+11,0.075,1730,230,0.004,0.481,0.069,82,88,1.285,0.275,0.623,0.102,7180100,0.916,Middle East,4405000000,4669000000,12/1/2007
0.03,0.311,21540,Moderate,Jordan,13,,7209,17110610000,0.083,252,136,0.019,0.2,0.087,75,71,0.844,0.368,0.6,0.033,5661000,0.817,Middle East,2754000000,1024000000,12/1/2007
