Birth Rate,Business Tax Rate,CO2 Emissions,Ease of Business (clusters),Country/Region,Days to Start Business,Ease of Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Region,Tourism Inbound,Tourism Outbound,Year
0.014,0.388,,Very Friendly,Armenia,8,,2716,10142342770,0.037,127,500,0.015,0.32,0.178,78,71,1.083,0.204,0.692,0.104,2964120,0.634,Asia,486000000,546000000,12/1/2011
0.019,0.4,,Friendly,Azerbaijan,8,,12561,65951627200,0.05,359,225,0.032,0.5,0.19,74,68,1.1,0.224,0.718,0.058,9173082,0.536,Asia,1500000000,1778000000,12/1/2011
0.021,0.35,,Moderate,Bangladesh,19,,31294,1.12E+11,0.038,27,302,0.037,0.05,0.133,71,69,0.552,0.311,0.642,0.047,152862431,0.312,Asia,97000000,819000000,12/1/2011
0.02,0.408,,Low,Bhutan,36,,,1840841618,0.037,94,274,0.033,0.21,0.14,68,67,0.664,0.291,0.663,0.046,729429,0.356,Asia,76000000,58000000,12/1/2011
0.016,0.168,,Friendly,Brunei,101,,3832,16691360399,0.022,917,96,0.008,0.56,0.055,80,76,1.09,0.262,0.7,0.038,406512,0.759,Asia,,,12/1/2011
0.026,0.214,,Moderate,Cambodia,102,,5333,12829541141,0.056,49,173,0.036,0.031,,74,68,0.942,0.314,0.634,0.051,14605862,0.2,Asia,1790000000,333000000,12/1/2011
0.012,0.635,,Friendly,China,38,,2727728,7.32E+12,0.051,274,358,0.013,0.383,0.066,76,74,0.721,0.18,0.735,0.085,1344130000,0.506,Asia,53313000000,79010000000,12/1/2011
0.014,0.165,,Very Friendly,Georgia,2,,3543,14434619972,0.094,310,387,0.014,0.315,0.15,78,70,1.013,0.174,0.684,0.142,4483350,0.53,Asia,1069000000,384000000,12/1/2011
0.014,0.23,,Very Friendly,"Hong Kong SAR, China",3,,14894,2.49E+11,,,80,,0.722,0.05,87,80,2.155,0.119,0.749,0.132,7071600,1,Asia,33169000000,19172000000,12/1/2011
0.021,0.629,,Moderate,India,29,,749447,1.88E+12,0.039,62,254,0.045,0.101,0.102,68,64,0.732,0.298,0.651,0.051,1221156319,0.313,Asia,17708000000,13699000000,12/1/2011
0.02,0.322,,Moderate,Indonesia,48,,209009,8.46E+11,0.029,99,266,0.026,0.111,0.124,72,68,1.025,0.296,0.653,0.051,243801639,0.507,Asia,9038000000,8653000000,12/1/2011
0.008,0.484,,Very Friendly,Japan,22,,461468,5.91E+12,0.1,4641,330,0.002,0.791,0.015,86,79,1.02,0.132,0.631,0.237,127817277,0.912,Asia,12534000000,39760000000,12/1/2011
0.023,0.286,,Friendly,Kazakhstan,19,,78101,1.88E+11,0.039,458,188,0.018,0.506,,74,64,1.568,0.252,0.683,0.066,16556600,0.536,Asia,1524000000,1831000000,12/1/2011
0.014,,,Not Clustered,"North Korea",,,19037,,,,,0.024,,,73,66,0.041,0.223,0.687,0.09,24631291,0.603,Asia,,,12/1/2011
0.009,0.287,,Very Friendly,"South Korea",6,,260440,1.20E+12,0.074,1652,225,0.003,0.838,0.058,84,78,1.077,0.157,0.728,0.114,49779440,0.82,Asia,17467000000,22209000000,12/1/2011
0.027,0.334,,Friendly,Kyrgyz Republic,10,,3097,6197766119,0.062,71,210,0.025,0.2,0.402,74,66,1.162,0.301,0.656,0.043,5514600,0.353,Asia,689000000,566000000,12/1/2011
0.028,0.319,,Low,Laos,93,,,8254088067,0.028,35,362,0.057,0.09,,69,66,0.84,0.362,0.601,0.037,6521314,0.343,Asia,413000000,248000000,12/1/2011
0.01,,,Not Clustered,"Macao SAR, China",,,,36634742799,,,,,0.602,0.053,82,78,2.477,0.124,0.802,0.074,546278,1,Asia,38976000000,1476000000,12/1/2011
0.018,0.34,,Very Friendly,Malaysia,6,,75907,2.89E+11,0.038,384,133,0.007,0.61,0.049,77,72,1.275,0.272,0.678,0.05,28758968,0.717,Asia,19649000000,10180000000,12/1/2011
0.022,0.093,,Friendly,Maldives,9,,,2162990126,0.081,525,,0.01,0.34,0.102,78,76,1.598,0.294,0.655,0.05,331964,0.412,Asia,1868000000,256000000,12/1/2011
0.023,0.246,,Friendly,Mongolia,13,,3607,8761426371,0.06,190,192,0.028,0.125,0.166,71,63,1.068,0.27,0.692,0.038,2754209,0.685,Asia,258000000,404000000,12/1/2011
0.018,,,Low,Myanmar,,,14056,,0.018,19,,0.042,0.01,0.163,67,63,0.024,0.257,0.692,0.051,52350763,0.319,Asia,293000000,132000000,12/1/2011
0.022,0.315,,Moderate,Nepal,29,,10391,18850351853,0.061,41,326,0.035,0.09,,69,66,0.492,0.364,0.586,0.05,27156367,0.172,Asia,415000000,420000000,12/1/2011
0.026,0.346,,Moderate,Pakistan,21,,84845,2.14E+11,0.03,36,560,0.072,0.09,0.144,67,65,0.618,0.349,0.608,0.043,176166353,0.37,Asia,1123000000,1851000000,12/1/2011
0.025,0.445,,Moderate,Philippines,36,,40452,2.24E+11,0.044,105,195,0.025,0.29,0.067,72,65,0.991,0.349,0.613,0.038,95053437,0.45,Asia,4026000000,5807000000,12/1/2011
0.01,0.271,,Very Friendly,Singapore,3,,33447,2.74E+11,0.042,2144,84,0.002,0.71,0.054,84,80,1.501,0.169,0.737,0.093,5183700,1,Asia,18082000000,21437000000,12/1/2011
0.018,1.129,,Friendly,Sri Lanka,37,,10421,59178013928,0.033,93,256,0.009,0.15,0.094,77,71,0.875,0.251,0.669,0.08,20869000,0.183,Asia,1421000000,926000000,12/1/2011
0.033,0.845,,Moderate,Tajikistan,24,,2395,6522732203,0.058,48,224,0.043,0.13,0.248,71,64,0.809,0.358,0.61,0.032,7814850,0.265,Asia,39800000,8400000,12/1/2011
0.011,0.369,,Very Friendly,Thailand,29,,119147,3.46E+11,0.041,214,264,0.012,0.237,0.069,77,71,1.163,0.189,0.72,0.091,66576332,0.454,Asia,30926000000,7320000000,12/1/2011
0.036,0.11,,Low,Timor-Leste,94,,,1128300000,0.046,46,276,0.05,0.009,0.11,68,65,0.56,0.469,0.5,0.032,1120392,0.302,Asia,24000000,63000000,12/1/2011
0.022,,,Not Clustered,Turkmenistan,,,24710,29233333333,0.021,114,,0.05,0.05,,69,61,1.038,0.289,0.671,0.041,5106668,0.487,Asia,,,12/1/2011
0.022,0.975,,Low,Uzbekistan,14,,47755,45324319955,0.056,91,205,0.039,0.302,,71,65,0.904,0.293,0.664,0.043,29339400,0.362,Asia,,,12/1/2011
0.016,0.4,,Friendly,Vietnam,38,,61210,1.36E+11,0.068,93,941,0.02,0.351,0.17,80,71,1.416,0.231,0.703,0.065,87840000,0.31,Asia,5710000000,1710000000,12/1/2011
0.013,0.315,,Friendly,Albania,6,,2173,12890867763,0.06,243,371,0.014,0.49,0.124,80,74,0.983,0.221,0.676,0.103,2829337,0.532,Europe,1833000000,1678000000,12/1/2011
,,,Not Clustered,Andorra,,,,,0.072,3053,,0.002,0.81,,,,0.835,,,,77865,0.873,Europe,,,12/1/2011
0.009,0.523,,Very Friendly,Austria,25,,33019,4.16E+11,0.113,5643,170,0.003,0.787,,84,78,1.544,0.146,0.673,0.181,8406187,0.659,Europe,22453000000,12920000000,12/1/2011
0.012,0.623,,Friendly,Belarus,10,,29501,59734593905,0.049,311,654,0.004,0.396,0.136,77,65,1.132,0.149,0.712,0.138,9473000,0.75,Europe,747000000,729000000,12/1/2011
0.012,0.57,,Very Friendly,Belgium,4,,59094,5.13E+11,0.105,4914,156,0.004,0.816,,83,78,1.135,0.168,0.658,0.174,11047744,0.977,Europe,13008000000,24215000000,12/1/2011
0.009,0.237,,Moderate,Bosnia and Herzegovina,40,,7095,18252896439,0.099,471,422,0.006,0.6,0.074,79,73,0.826,0.169,0.678,0.153,3839322,0.393,Europe,734000000,238000000,12/1/2011
0.01,0.272,,Friendly,Bulgaria,18,,19216,53542780661,0.073,522,500,0.011,0.48,0.106,78,71,1.428,0.134,0.68,0.186,7348328,0.726,Europe,4554000000,1498000000,12/1/2011
0.01,0.219,,Friendly,Croatia,8,,8439,61520901516,0.068,992,196,0.004,0.578,0.097,80,74,1.183,0.151,0.671,0.177,4280622,0.578,Europe,9638000000,919000000,12/1/2011
0.012,0.22,,Very Friendly,Cyprus,8,,2368,24851264943,0.074,2123,149,0.003,0.569,,82,77,0.977,0.174,0.708,0.118,1116513,0.674,Europe,2751000000,1721000000,12/1/2011
0.01,0.481,,Friendly,Czechia,20,,43429,2.16E+11,0.075,1545,557,0.003,0.705,0.057,81,75,1.241,0.143,0.699,0.158,10496088,0.732,Europe,8503000000,4660000000,12/1/2011
0.011,0.264,,Very Friendly,Denmark,6,,17997,3.34E+11,0.109,6521,135,0.003,0.898,,82,78,1.287,0.178,0.651,0.171,5570572,0.87,Europe,6366000000,9840000000,12/1/2011
0.011,0.576,,Very Friendly,Estonia,7,,5603,22542967739,0.058,928,81,0.003,0.765,0.061,81,71,1.439,0.155,0.668,0.176,1327439,0.68,Europe,1683000000,939000000,12/1/2011
0.012,,,Not Clustered,Faeroe Islands,,,,,,,,,0.807,,84,79,1.18,,,,49551,0.411,Europe,,,12/1/2011
0.011,0.39,,Very Friendly,Finland,14,,34749,2.62E+11,0.09,4411,93,0.002,0.887,,84,77,1.659,0.164,0.659,0.177,5388272,0.837,Europe,5591000000,6009000000,12/1/2011
0.013,0.647,,Very Friendly,France,7,,252827,2.78E+12,0.116,4968,132,0.004,0.778,,86,79,0.941,0.183,0.646,0.171,65343588,0.786,Europe,65959000000,53914000000,12/1/2011
0.008,0.456,,Very Friendly,Germany,15,,311770,3.63E+12,0.113,4996,221,0.003,0.813,,83,78,1.097,0.133,0.657,0.21,81797673,0.745,Europe,53399000000,1.00E+11,12/1/2011
0.01,0.459,,Friendly,Greece,11,,26723,2.90E+11,0.09,2304,224,0.004,0.516,,84,78,1.091,0.146,0.663,0.192,11123213,0.766,Europe,14984000000,3197000000,12/1/2011
0.009,0.52,,Friendly,Hungary,4,,24964,1.37E+11,0.079,1096,277,0.006,0.68,0.083,79,71,1.169,0.146,0.685,0.169,9971727,0.693,Europe,6929000000,3028000000,12/1/2011
0.014,0.296,,Very Friendly,Iceland,5,,5731,14042801904,0.092,4051,140,0.002,0.948,0.077,84,81,1.068,0.208,0.669,0.123,319014,0.937,Europe,751000000,740000000,12/1/2011
0.016,0.254,,Very Friendly,Ireland,13,,13216,2.26E+11,0.088,4306,76,0.003,0.749,,83,79,1.085,0.215,0.67,0.115,4576794,0.621,Europe,9526000000,6837000000,12/1/2011
0.009,0.677,,Friendly,Italy,6,,167416,2.20E+12,0.092,3339,285,0.003,0.544,0.046,85,80,1.581,0.14,0.654,0.205,59379449,0.684,Europe,45368000000,35724000000,12/1/2011
0.018,0.154,,Friendly,Kosovo,58,,2528,6630214452,,,164,,,0.139,72,68,,,,,1790957,,Europe,,,12/1/2011
0.009,0.371,,Very Friendly,Latvia,16,,4371,28480338368,0.06,826,290,0.008,0.697,0.064,79,69,1.114,0.143,0.672,0.185,2059709,0.676,Europe,1102000000,920000000,12/1/2011
0.011,,,Not Clustered,Liechtenstein,,,,,,,,,0.85,,84,80,1.016,,,,36388,0.144,Europe,,,12/1/2011
0.011,0.431,,Very Friendly,Lithuania,22,,7287,43083067994,0.067,887,175,0.005,0.636,,79,68,1.622,0.151,0.693,0.155,3028115,0.667,Europe,1417000000,874000000,12/1/2011
0.011,0.198,,Friendly,Luxembourg,19,,4171,58009863403,0.067,7751,59,0.002,0.9,,84,79,1.482,0.175,0.685,0.14,518347,0.889,Europe,4825000000,3822000000,12/1/2011
0.011,0.084,,Very Friendly,"North Macedonia",3,,3122,10395222334,0.069,344,119,0.008,0.567,0.089,77,73,1.052,0.171,0.71,0.118,2103890,0.57,Europe,242000000,159000000,12/1/2011
0.01,0.41,,Friendly,Malta,40,,857,9302057270,0.087,1900,139,0.005,0.68,0.047,83,79,1.224,0.153,0.697,0.15,416268,0.948,Europe,1465000000,401000000,12/1/2011
0.012,0.308,,Friendly,Moldova,9,,3331,7016162818,0.114,224,228,0.014,0.38,0.144,73,65,0.908,0.165,0.723,0.112,3559986,0.449,Europe,262000000,374000000,12/1/2011
,,,Not Clustered,Monaco,,,,6074506533,0.044,7180,,0.003,0.803,,,,0.853,,,,37261,1,Europe,,,12/1/2011
0.012,0.209,,Very Friendly,Montenegro,10,,1179,4501753898,0.072,522,372,0.006,0.356,0.097,77,72,1.868,0.193,0.682,0.126,620644,0.633,Europe,926000000,70000000,12/1/2011
0.011,0.396,,Very Friendly,Netherlands,8,,77419,8.33E+11,0.119,5997,127,0.004,0.914,0.02,83,79,1.19,0.173,0.667,0.159,16693074,0.878,Europe,20970000000,20884000000,12/1/2011
0.012,0.407,,Very Friendly,Norway,7,,28137,4.91E+11,0.099,9908,87,0.003,0.935,,84,79,1.158,0.187,0.661,0.152,4953088,0.794,Europe,6301000000,16833000000,12/1/2011
0.01,0.395,,Very Friendly,Poland,32,,101313,5.16E+11,0.068,915,296,0.005,0.619,,81,73,1.313,0.149,0.713,0.137,38534157,0.608,Europe,11598000000,8882000000,12/1/2011
0.009,0.427,,Very Friendly,Portugal,4,,23084,2.38E+11,0.102,2302,275,0.003,0.552,,84,77,1.164,0.15,0.667,0.182,10557560,0.612,Europe,14882000000,4948000000,12/1/2011
0.01,0.431,,Friendly,Romania,14,,35830,1.83E+11,0.056,480,222,0.012,0.4,0.121,78,71,1.074,0.15,0.701,0.149,20147528,0.54,Europe,2018000000,2295000000,12/1/2011
0.013,0.469,,Moderate,Russia,29,,730970,1.90E+12,0.061,803,290,0.01,0.49,0.085,76,64,1.42,0.151,0.718,0.13,142956460,0.737,Europe,16961000000,37343000000,12/1/2011
0.01,,,Friendly,San Marino,,,,,0.055,3553,,0.003,0.496,0.059,86,80,1.142,,,,31048,0.941,Europe,,,12/1/2011
0.009,0.34,,Friendly,Serbia,13,,16185,43749934551,0.103,622,279,0.006,0.422,0.172,77,72,1.302,0.167,0.695,0.138,7234099,0.553,Europe,1149000000,1263000000,12/1/2011
0.011,0.476,,Very Friendly,Slovakia,18,,17349,95877536836,0.079,1415,231,0.007,0.744,,80,72,1.1,0.15,0.725,0.125,5398384,0.544,Europe,2514000000,2449000000,12/1/2011
0.011,0.339,,Very Friendly,Slovenia,6,,7249,50250147802,0.089,2171,260,0.003,0.673,,83,77,1.052,0.141,0.691,0.169,2052843,0.499,Europe,2953000000,1315000000,12/1/2011
0.01,0.387,,Very Friendly,Spain,28,,125570,1.45E+12,0.093,2978,187,0.004,0.676,,86,80,1.131,0.151,0.677,0.173,46742697,0.787,Europe,67698000000,23583000000,12/1/2011
0.012,0.52,,Very Friendly,Sweden,16,,49045,5.36E+11,0.095,5419,122,0.002,0.928,,84,80,1.212,0.166,0.649,0.185,9449213,0.852,Europe,12777000000,17187000000,12/1/2011
0.01,0.289,,Very Friendly,Switzerland,18,,25375,6.59E+11,0.11,9248,63,0.004,0.852,0.027,85,81,1.274,0.149,0.679,0.172,7912398,0.737,Europe,20640000000,16612000000,12/1/2011
0.017,0.4,,Friendly,Türkiye,6,,112459,7.75E+11,0.061,644,226,0.019,0.431,,78,71,0.894,0.264,0.665,0.072,73058638,0.713,Europe,30093000000,5372000000,12/1/2011
0.011,0.571,,Moderate,Ukraine,24,,126438,1.63E+11,0.073,262,657,0.01,0.287,0.159,76,66,1.213,0.14,0.704,0.156,45706100,0.689,Europe,5406000000,4829000000,12/1/2011
0.013,0.361,,Very Friendly,United Kingdom,12,,188074,2.46E+12,0.094,3659,110,0.004,0.854,0.005,83,79,1.236,0.175,0.656,0.169,63258918,0.816,Europe,45940000000,64627000000,12/1/2011
0.016,0.135,,Very Friendly,Bahrain,9,,9506,29044378668,0.038,766,36,0.006,0.77,0.068,77,76,1.31,0.198,0.781,0.021,1292764,0.886,Middle East,1766000000,899000000,12/1/2011
0.019,0.441,,Low,"Iran",11,,212145,5.28E+11,0.068,483,344,0.016,0.21,0.11,75,72,0.743,0.236,0.712,0.052,75424285,0.712,Middle East,2574000000,10881000000,12/1/2011
0.032,0.278,,Low,Iraq,32,,40220,1.91E+11,0.027,160,312,0.029,0.05,0.136,73,65,0.802,0.409,0.558,0.033,31760020,0.691,Middle East,1557000000,1879000000,12/1/2011
0.021,0.302,,Very Friendly,Israel,20,,23254,2.58E+11,0.076,2373,235,0.003,0.689,0.06,84,80,1.22,0.273,0.622,0.105,7765800,0.919,Middle East,6029000000,4937000000,12/1/2011
0.028,0.277,,Moderate,Jordan,12,,7064,28840197019,0.088,386,151,0.017,0.349,0.087,75,72,1.112,0.346,0.62,0.034,6181000,0.827,Middle East,3860000000,1280000000,12/1/2011
0.021,0.107,,Moderate,Kuwait,32,,32523,1.61E+11,0.026,1349,98,0.009,0.658,0.052,75,73,1.579,0.251,0.728,0.021,3124705,0.983,Middle East,644000000,9179000000,12/1/2011
0.013,0.302,,Moderate,Lebanon,9,,6349,40078938640,0.074,646,180,0.009,0.52,0.075,82,77,0.772,0.227,0.688,0.085,4382790,0.873,Middle East,6797000000,4440000000,12/1/2011
0.022,0.22,,Very Friendly,Oman,8,,25276,69971912138,0.024,610,62,0.01,0.48,0.062,79,74,1.59,0.257,0.717,0.026,3024774,0.757,Middle East,1612000000,1982000000,12/1/2011
