Birth Rate,Business Tax Rate,CO2 Emissions,Ease of Business (clusters),Country/Region,Days to Start Business,Ease of Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Hours to do Tax,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Region,Tourism Inbound,Tourism Outbound,Year
0.034,,1782,Low,Gabon,,,1579,4712849280,0.033,125,,0.055,0.013,0.207,61,58,0.119,0.404,0.538,0.058,1255299,0.809,Africa,46000000,256000000,12/1/2001
0.045,,282,Low,"Gambia",,,,687410629,0.046,25,,0.062,0.013,0.24,57,54,0.043,0.459,0.515,0.027,1266691,0.488,Africa,,,12/1/2001
0.034,,6920,Friendly,Ghana,,,8045,5314871684,0.056,15,,0.063,0.002,,58,56,0.013,0.412,0.557,0.031,19293392,0.446,Africa,374000000,165000000,12/1/2001
0.042,,1298,Low,Guinea,,,,2833442750,0.059,19,,0.099,0.002,,51,51,0.006,0.44,0.526,0.034,8895353,0.314,Africa,8200000,26000000,12/1/2001
0.041,,150,Low,Guinea-Bissau,,,,384270400,0.05,15,,0.106,0.003,,53,51,,0.434,0.535,0.031,1301748,0.375,Africa,2700000,5500000,12/1/2001
0.039,,9369,Moderate,Kenya,,,14259,12985991723,0.046,19,,0.068,0.006,0.197,54,52,0.019,0.438,0.534,0.028,32126351,0.202,Africa,536000000,183000000,12/1/2001
0.031,,,Moderate,Lesotho,,,,706430933,0.075,28,,0.082,0.003,0.166,46,45,0.03,0.41,0.545,0.046,1871500,0.201,Africa,16000000,166000000,12/1/2001
0.042,,502,Low,Liberia,,,,515000000,0.064,11,,0.112,0,0.221,53,52,0.001,0.432,0.537,0.031,2998770,0.447,Africa,,,12/1/2001
0.022,,48100,Low,Libya,,,16361,28420321952,0.041,261,,0.024,0.004,0.07,74,71,0.01,0.326,0.634,0.04,5258677,0.764,Africa,90000000,572000000,12/1/2001
0.04,,1742,Moderate,Madagascar,,,,4529575233,0.05,14,,0.067,0.002,0.253,60,58,0.009,0.455,0.516,0.03,16235767,0.274,Africa,149000000,179000000,12/1/2001
0.045,,906,Low,Malawi,,,,1716502069,0.051,8,,0.097,0.002,0.562,46,46,0.005,0.46,0.51,0.03,11623166,0.147,Africa,40000000,52000000,12/1/2001
0.048,,546,Low,Mali,,,,2629739067,0.064,18,,0.113,0.002,,49,50,0.002,0.461,0.505,0.034,10562768,0.291,Africa,91000000,65000000,12/1/2001
0.038,,1349,Low,Mauritania,,,,1295536829,0.048,19,,0.076,0.003,0.225,61,58,0.04,0.426,0.543,0.032,2791403,0.5,Africa,,,12/1/2001
0.016,,2967,Very Friendly,Mauritius,,,,4536544699,0.038,147,,0.015,0.088,0.211,75,68,0.228,0.255,0.683,0.063,1199881,0.425,Africa,820000000,216000000,12/1/2001
0.021,,37715,Friendly,Morocco,,,10894,37724674865,0.044,58,,0.041,0.014,0.133,70,67,0.164,0.333,0.619,0.048,29021156,0.537,Africa,2966000000,589000000,12/1/2001
0.045,,1580,Moderate,Mozambique,,,7547,4075049537,0.056,12,,0.109,0.002,0.227,49,46,0.008,0.44,0.529,0.032,18785719,0.293,Africa,64000000,132000000,12/1/2001
0.031,,2017,Friendly,Namibia,,,1127,3546791603,0.062,113,,0.049,0.024,0.145,56,52,0.055,0.403,0.564,0.033,1931282,0.329,Africa,264000000,71000000,12/1/2001
0.053,,759,Low,Niger,,,,1945327546,0.074,12,,0.098,0.001,,51,51,0,0.481,0.494,0.025,11396434,0.163,Africa,30000000,33000000,12/1/2001
0.043,,83351,Moderate,Nigeria,,,94633,44138014092,0.048,18,,0.11,0.001,0.234,47,46,0.002,0.435,0.538,0.028,126004992,0.357,Africa,168000000,858000000,12/1/2001
0.04,,689,Friendly,Rwanda,,,,1674685126,0.044,8,,0.101,0.002,0.173,50,48,0.007,0.464,0.507,0.029,8760003,0.158,Africa,29000000,33000000,12/1/2001
0.037,,51,Low,Sao Tome and Principe,,,,76553443,0.103,52,,0.056,0.063,0.37,65,62,,0.434,0.526,0.04,141783,0.544,Africa,6200000,2000000,12/1/2001
0.04,,4331,Low,Senegal,,,2592,4877602012,0.05,24,,0.067,0.01,,60,57,0.03,0.449,0.519,0.032,10119118,0.405,Africa,175000000,112000000,12/1/2001
0.018,,642,Friendly,Seychelles,,,,618433501,0.047,356,,0.012,0.11,0.106,,,0.452,0.275,0.645,0.08,81202,0.503,Africa,221000000,41000000,12/1/2001
0.044,,568,Moderate,Sierra Leone,,,,1079478388,0.16,40,,0.139,0.002,0.243,40,38,0.006,0.429,0.547,0.024,4295667,0.359,Africa,14000000,42000000,12/1/2001
0.048,,502,Not Clustered,Somalia,,,,,,,,0.105,0.001,,53,50,0.011,0.473,0.497,0.029,7609265,0.336,Africa,,,12/1/2001
0.024,,362743,Very Friendly,South Africa,,,112399,1.18E+11,0.086,223,,0.053,0.063,0.138,57,53,0.237,0.325,0.64,0.036,44909738,0.574,Africa,3256000000,2366000000,12/1/2001
0.042,,,Low,South Sudan,,,,,,,,0.105,,,51,48,,0.446,0.523,0.031,6924455,0.166,Africa,,,12/1/2001
0.039,,6370,Moderate,Sudan,,,13988,13182872555,0.035,16,,0.067,0.001,,60,57,0.003,0.436,0.534,0.03,28434810,0.325,Africa,3000000,74000000,12/1/2001
0.032,,1144,Moderate,eSwatini,,,,1349326983,0.052,65,,0.081,0.013,0.133,48,47,0.051,0.44,0.53,0.03,1074761,0.226,Africa,23000000,31000000,12/1/2001
0.042,,3128,Moderate,Tanzania,,,14203,10383560998,0.035,11,,0.076,0.002,0.201,51,50,0.008,0.447,0.524,0.029,34895398,0.227,Africa,626000000,363000000,12/1/2001
0.039,,1162,Low,Togo,,,2106,1332328986,0.052,14,,0.075,0.009,,54,53,0.019,0.439,0.532,0.028,4992225,0.334,Africa,14000000,20000000,12/1/2001
0.017,,20818,Very Friendly,Tunisia,,,7711,22066101341,0.053,122,,0.024,0.043,,75,71,0.04,0.289,0.649,0.062,9673600,0.638,Africa,2061000000,322000000,12/1/2001
0.048,,1621,Moderate,Uganda,,,,5840503703,0.072,17,,0.085,0.002,0.227,49,49,0.011,0.493,0.48,0.027,25088033,0.122,Africa,187000000,,12/1/2001
0.045,,1907,Friendly,Zambia,,,6430,3653822712,0.06,21,,0.095,0.002,0.462,43,42,0.012,0.459,0.514,0.027,10362137,0.35,Africa,80000000,102000000,12/1/2001
0.032,,12563,Low,Zimbabwe,,,9690,6777384733,,,,0.06,0.008,0.38,43,43,0.025,0.419,0.547,0.034,12586763,0.342,Africa,81000000,,12/1/2001
0.049,,645,Low,Afghanistan,,,,2461666315,,,,0.093,0,,56,54,,0.495,0.484,0.02,21347782,0.216,Asia,,,12/1/2001
0.013,,3542,Very Friendly,Armenia,,,2006,2118467913,0.059,41,,0.025,0.016,0.267,75,68,0.008,0.25,0.646,0.104,3059960,0.644,Asia,81000000,59000000,12/1/2001
0.014,,28771,Friendly,Azerbaijan,,,11445,5707618247,0.045,31,,0.057,0.003,0.197,70,64,0.089,0.301,0.641,0.058,8111200,0.516,Asia,57000000,119000000,12/1/2001
0.026,,32457,Moderate,Bangladesh,,,20223,46987842847,0.03,10,,0.062,0.001,0.158,66,66,0.004,0.364,0.595,0.041,134729503,0.241,Asia,48000000,341000000,12/1/2001
0.027,,389,Low,Bhutan,,,,476360697,0.062,51,,0.056,0.009,0.158,61,61,,0.393,0.568,0.039,580888,0.265,Asia,9000000,,12/1/2001
0.022,,6197,Friendly,Brunei,,,2208,5601090584,0.032,525,,0.008,0.129,0.055,78,74,0.422,0.301,0.671,0.028,339114,0.717,Asia,155000000,456000000,12/1/2001
0.027,,2252,Moderate,Cambodia,,,3430,3979813388,0.062,20,,0.076,0.001,,66,60,0.018,0.397,0.564,0.039,12472586,0.187,Asia,429000000,59000000,12/1/2001
0.013,,3487566,Friendly,China,,,1186797,1.32E+12,0.046,47,,0.028,0.026,0.059,74,71,0.112,0.246,0.683,0.07,1271850000,0.371,Asia,19006000000,14992000000,12/1/2001
0.012,,3770,Very Friendly,Georgia,,,2570,3219487823,0.078,54,,0.029,0.01,0.223,76,68,0.064,0.212,0.659,0.129,4386400,0.524,Asia,136000000,136000000,12/1/2001
0.007,,37972,Very Friendly,"Hong Kong SAR, China",,,14145,1.69E+11,,,,,0.387,0.051,85,78,0.838,0.167,0.72,0.112,6714300,1,Asia,7923000000,12317000000,12/1/2001
0.025,,1203843,Moderate,India,,,464501,4.94E+11,0.045,21,,0.064,0.007,0.121,64,61,0.006,0.338,0.617,0.044,1059500888,0.279,Asia,3342000000,4367000000,12/1/2001
0.021,,294907,Moderate,Indonesia,,,158963,1.60E+11,0.022,17,,0.039,0.02,0.185,70,66,0.031,0.304,0.649,0.047,211970371,0.428,Asia,5277000000,3406000000,12/1/2001
0.009,,1202266,Very Friendly,Japan,,,510791,4.16E+12,0.078,2554,,0.003,0.385,0.02,85,78,0.594,0.144,0.679,0.177,127149000,0.8,Asia,5750000000,35526000000,12/1/2001
0.015,,147908,Friendly,Kazakhstan,,,34493,22152689130,0.035,53,,0.036,0.01,,71,61,0.04,0.271,0.661,0.069,14858335,0.555,Asia,502000000,761000000,12/1/2001
0.017,,79475,Not Clustered,"North Korea",,,20369,,,,,0.039,,,70,62,,0.258,0.68,0.062,23043449,0.595,Asia,,,12/1/2001
0.012,,450194,Very Friendly,"South Korea",,,191046,5.33E+11,0.05,528,,0.006,0.566,0.077,80,73,0.629,0.206,0.717,0.077,47357362,0.799,Asia,7919000000,8349000000,12/1/2001
0.02,,3781,Friendly,Kyrgyz Republic,,,2151,1525113501,0.048,15,,0.04,0.03,0.373,73,65,0.005,0.342,0.602,0.055,4945100,0.353,Asia,32000000,21000000,12/1/2001
0.03,,902,Low,Laos,,,,1768619058,0.041,13,,0.08,0.002,0.262,64,61,0.005,0.43,0.533,0.036,5470169,0.23,Asia,108000000,4000000,12/1/2001
0.008,,1687,Not Clustered,"Macao SAR, China",,,,6514271488,,,,,0.225,0.08,80,76,0.444,0.219,0.708,0.074,438080,1,Asia,3745000000,,12/1/2001
0.022,,136717,Very Friendly,Malaysia,,,49255,92783947368,0.033,130,,0.008,0.267,0.071,75,71,0.309,0.327,0.634,0.039,23925742,0.629,Asia,7627000000,3391000000,12/1/2001
0.023,,576,Friendly,Maldives,,,,802442810,0.053,153,,0.032,0.036,0.13,72,70,0.068,0.399,0.561,0.039,277825,0.289,Asia,327000000,59000000,12/1/2001
0.019,,7884,Friendly,Mongolia,,,2415,1267997923,0.046,24,,0.047,0.017,0.374,67,60,0.081,0.336,0.627,0.037,2419669,0.582,Asia,49000000,59000000,12/1/2001
0.02,,8724,Low,Myanmar,,,12547,,0.021,2,,0.057,0,0.15,64,60,0,0.301,0.651,0.048,48894203,0.273,Asia,132000000,32000000,12/1/2001
0.032,,3454,Moderate,Nepal,,,8375,6007061224,0.053,13,,0.057,0.002,0.077,64,62,0.001,0.403,0.559,0.039,23655119,0.14,Asia,191000000,128000000,12/1/2001
0.03,,108283,Moderate,Pakistan,,,65091,72309738921,0.028,13,,0.086,0.013,,65,63,0.005,0.409,0.552,0.04,146857081,0.334,Asia,533000000,555000000,12/1/2001
0.029,,71052,Moderate,Philippines,,,38202,76261998623,0.03,29,,0.03,0.025,0.124,70,64,0.153,0.382,0.585,0.033,79297756,0.477,Asia,2011000000,1918000000,12/1/2001
0.012,,49541,Very Friendly,Singapore,,,21229,89285087395,0.024,526,,0.003,0.417,0.056,80,76,0.744,0.211,0.714,0.075,4138000,1,Asia,4641000000,6600000000,12/1/2001
0.018,,10246,Friendly,Sri Lanka,,,8050,15746224410,0.037,31,,0.013,0.008,0.194,76,68,0.035,0.265,0.672,0.064,18797000,0.184,Asia,347000000,402000000,12/1/2001
0.03,,2292,Moderate,Tajikistan,,,2122,1080774006,0.046,8,,0.07,0.001,0.211,68,60,0,0.421,0.543,0.036,6289340,0.265,Asia,,,12/1/2001
0.014,,202132,Very Friendly,Thailand,,,74385,1.16E+11,0.033,61,,0.018,0.056,0.073,75,67,0.12,0.238,0.694,0.068,63069070,0.326,Asia,9378000000,3334000000,12/1/2001
0.041,,,Low,Timor-Leste,,,,429700000,0.062,20,,0.08,,,62,59,,0.5,0.475,0.024,871353,0.246,Asia,,,12/1/2001
0.023,,39270,Not Clustered,Turkmenistan,,,15153,3534771969,0.038,58,,0.065,0.002,,68,60,0.002,0.356,0.6,0.044,4551762,0.461,Asia,,,12/1/2001
0.021,,122038,Low,Uzbekistan,,,51070,11401351420,0.053,24,,0.052,0.006,,70,64,0.005,0.365,0.591,0.044,24964450,0.373,Asia,72000000,,12/1/2001
0.017,,61140,Friendly,Vietnam,,,30646,35291349277,0.056,22,,0.026,0.013,0.094,79,69,0.015,0.307,0.628,0.065,78621000,0.249,Asia,,,12/1/2001
0.018,,3223,Friendly,Albania,,,1783,4091020249,0.06,75,,0.022,0.003,0.197,78,72,0.119,0.297,0.632,0.071,3064111,0.424,Europe,451000000,269000000,12/1/2001
0.012,,524,Not Clustered,Andorra,,,,1264760246,0.056,1294,,0.004,,,,,0.433,,,,68000,0.921,Europe,,,12/1/2001
0.009,,65716,Very Friendly,Austria,,,30177,1.92E+11,0.101,2406,,0.005,0.392,,82,76,0.813,0.168,0.676,0.156,8042293,0.658,Europe,11511000000,7408000000,12/1/2001
0.009,,52596,Friendly,Belarus,,,24785,12354820144,0.066,83,,0.01,0.043,0.47,75,63,0.014,0.179,0.684,0.137,9928000,0.705,Europe,272000000,486000000,12/1/2001
0.011,,114766,Very Friendly,Belgium,,,58391,2.32E+11,0.083,1878,,0.005,0.313,0.085,81,75,0.747,0.175,0.655,0.17,10286570,0.972,Europe,8304000000,10878000000,12/1/2001
0.01,,20700,Moderate,Bosnia and Herzegovina,,,4201,5748990555,0.072,108,,0.008,0.012,,77,73,0.115,0.199,0.689,0.112,3879353,0.393,Europe,279000000,96000000,12/1/2001
0.009,,46454,Friendly,Bulgaria,,,19416,13868600710,0.074,129,,0.017,0.076,0.111,75,69,0.195,0.152,0.68,0.168,8020282,0.692,Europe,1262000000,836000000,12/1/2001
0.009,,20715,Friendly,Croatia,,,7948,23052044813,0.072,376,,0.007,0.116,0.095,78,71,0.395,0.169,0.672,0.159,4440000,0.557,Europe,3463000000,677000000,12/1/2001
0.013,,6846,Very Friendly,Cyprus,,,2114,9679304971,0.058,776,,0.005,0.188,0.075,80,76,0.327,0.219,0.678,0.103,961481,0.688,Europe,2203000000,568000000,12/1/2001
0.009,,124407,Friendly,Czechia,,,42078,64375288107,0.064,403,,0.005,0.147,0.072,78,72,0.679,0.161,0.7,0.139,10216605,0.739,Europe,3104000000,1386000000,12/1/2001
0.012,,49035,Very Friendly,Denmark,,,19203,1.60E+11,0.091,2730,,0.005,0.43,0.082,79,75,0.74,0.186,0.665,0.148,5358783,0.852,Europe,4003000000,4861000000,12/1/2001
0.009,,15596,Very Friendly,Estonia,,,4919,6240147810,0.049,218,,0.008,0.315,0.078,76,65,0.48,0.174,0.671,0.155,1388115,0.692,Europe,661000000,253000000,12/1/2001
,,792,Not Clustered,Faeroe Islands,,,,1154899793,,,,,0.432,,82,77,0.52,,,,47135,0.372,Europe,,,12/1/2001
0.011,,56424,Very Friendly,Finland,,,33150,1.25E+11,0.074,1786,,0.003,0.431,0.058,82,75,0.805,0.18,0.669,0.151,5188008,0.824,Europe,2065000000,2442000000,12/1/2001
0.013,,385827,Very Friendly,France,,,260565,1.34E+12,0.102,2241,,0.004,0.263,0.07,83,76,0.621,0.188,0.651,0.161,61355725,0.761,Europe,38385000000,26749000000,12/1/2001
0.009,,853663,Very Friendly,Germany,,,346679,1.88E+12,0.105,2402,,0.004,0.317,0.1,81,76,0.671,0.154,0.679,0.168,82349925,0.731,Europe,24175000000,56529000000,12/1/2001
0.009,,93806,Friendly,Greece,,,28004,1.30E+11,0.088,1055,,0.006,0.109,0.086,81,76,0.723,0.15,0.678,0.172,10951764,0.729,Europe,9216000000,4189000000,12/1/2001
0.01,,57022,Friendly,Hungary,,,25591,52720966883,0.072,374,,0.009,0.145,0.121,77,68,0.487,0.166,0.682,0.153,10187576,0.647,Europe,4191000000,1887000000,12/1/2001
0.014,,2101,Very Friendly,Iceland,,,3238,7922983043,0.093,2612,,0.003,0.494,0.18,83,78,0.874,0.23,0.653,0.116,284968,0.925,Europe,383000000,372000000,12/1/2001
0.015,,44151,Very Friendly,Ireland,,,14432,1.05E+11,0.067,1848,,0.006,0.231,0.048,80,75,0.768,0.214,0.674,0.112,3866243,0.594,Europe,3789000000,2956000000,12/1/2001
0.009,,450348,Friendly,Italy,,,172142,1.12E+12,0.081,1590,,0.004,0.272,0.073,83,77,0.896,0.143,0.672,0.186,56974100,0.673,Europe,26916000000,16997000000,12/1/2001
0.022,,,Friendly,Kosovo,,,1902,2535333632,,,,,,,70,66,,,,,1701154,,Europe,,,12/1/2001
0.008,,6854,Very Friendly,Latvia,,,4111,8313047744,0.062,215,,0.014,0.072,0.112,77,65,0.28,0.172,0.674,0.154,2337170,0.68,Europe,153000000,255000000,12/1/2001
0.012,,,Not Clustered,Liechtenstein,,,,2491800559,,,,,0.451,,82,76,0.329,,,,33475,0.15,Europe,,,12/1/2001
0.009,,12919,Very Friendly,Lithuania,,,8277,12159225000,0.063,220,,0.009,0.072,0.096,78,66,0.294,0.193,0.665,0.142,3470818,0.669,Europe,425000000,227000000,12/1/2001
0.012,,8801,Friendly,Luxembourg,,,3509,20196868009,0.074,3405,,0.004,0.362,,81,75,0.929,0.19,0.669,0.142,441525,0.848,Europe,1780000000,1464000000,12/1/2001
0.012,,11998,Very Friendly,"North Macedonia",,,2577,3436961385,0.085,141,,0.014,0.035,0.194,76,71,0.108,0.219,0.679,0.103,2065098,0.583,Europe,49000000,60000000,12/1/2001
0.01,,2486,Friendly,Malta,,,787,3917620728,0.07,675,,0.007,0.179,0.069,81,77,0.585,0.2,0.688,0.111,393028,0.926,Europe,704000000,204000000,12/1/2001
0.012,,3715,Friendly,Moldova,,,3052,1480656884,0.071,29,,0.024,0.015,0.287,71,63,0.056,0.228,0.669,0.102,3631462,0.457,Europe,58000000,90000000,12/1/2001
,,,Not Clustered,Monaco,,,,2671401083,0.033,2718,,0.004,0.466,,,,0.442,,,,32366,1,Europe,,,12/1/2001
0.013,,,Very Friendly,Montenegro,,,,1159891560,0.085,160,,0.012,,,77,71,,0.21,0.673,0.117,611525,0.596,Europe,,,12/1/2001
0.013,,167274,Very Friendly,Netherlands,,,75614,4.01E+11,0.083,2079,,0.005,0.494,0.05,81,76,0.765,0.186,0.678,0.136,16046180,0.778,Europe,11147000000,13061000000,12/1/2001
0.013,,41092,Very Friendly,Norway,,,26823,1.71E+11,0.098,3705,,0.004,0.64,0.087,82,76,0.796,0.2,0.65,0.15,4513751,0.766,Europe,2380000000,4718000000,12/1/2001
0.01,,302806,Very Friendly,Poland,,,89733,1.90E+11,0.059,292,,0.008,0.099,0.184,78,70,0.261,0.187,0.688,0.125,38248076,0.618,Europe,5121000000,3595000000,12/1/2001
0.011,,62863,Very Friendly,Portugal,,,24815,1.20E+11,0.093,1087,,0.005,0.181,,80,73,0.771,0.16,0.676,0.164,10362722,0.55,Europe,6236000000,2606000000,12/1/2001
0.01,,95672,Friendly,Romania,,,36819,40585886769,0.044,79,,0.022,0.045,0.454,75,68,0.172,0.181,0.683,0.137,22131970,0.529,Europe,419000000,475000000,12/1/2001
0.009,,1558013,Moderate,Russia,,,626014,3.07E+11,0.057,119,,0.019,0.029,0.179,72,59,0.053,0.175,0.698,0.127,145976473,0.733,Europe,4726000000,9760000000,12/1/2001
,,,Friendly,San Marino,,,,815205233,0.052,2183,,0.005,0.503,0.088,84,78,0.577,,,,27467,0.938,Europe,,,12/1/2001
0.011,,,Friendly,Serbia,,,14965,11390468619,0.076,84,,0.011,,0.345,75,70,,0.197,0.67,0.132,7503433,0.535,Europe,,,12/1/2001
0.01,,39358,Very Friendly,Slovakia,,,18593,30318731991,0.055,216,,0.01,0.125,0.112,78,70,0.399,0.191,0.695,0.114,5378867,0.562,Europe,649000000,340000000,12/1/2001
0.009,,15163,Very Friendly,Slovenia,,,6732,20498926981,0.086,883,,0.004,0.302,0.151,80,72,0.739,0.155,0.701,0.144,1992060,0.508,Europe,1059000000,560000000,12/1/2001
0.01,,297830,Very Friendly,Spain,,,125038,6.09E+11,0.072,1089,,0.005,0.181,0.052,83,76,0.728,0.146,0.685,0.169,40756001,0.763,Europe,33829000000,8466000000,12/1/2001
0.01,,51129,Very Friendly,Sweden,,,50532,2.27E+11,0.089,2268,,0.003,0.518,0.056,82,78,0.808,0.183,0.645,0.172,8895960,0.841,Europe,5200000000,7916000000,12/1/2001
0.01,,42963,Very Friendly,Switzerland,,,26557,2.63E+11,0.103,3748,,0.005,0.551,0.043,83,77,0.733,0.173,0.673,0.154,7229854,0.733,Europe,9290000000,7085000000,12/1/2001
0.021,,194538,Friendly,Türkiye,,,70402,1.96E+11,0.052,148,,0.032,0.052,,74,67,0.305,0.302,0.637,0.061,64100297,0.653,Europe,10067000000,1738000000,12/1/2001
0.008,,321651,Moderate,Ukraine,,,134096,38009344577,0.057,44,,0.015,0.012,0.323,74,63,0.046,0.168,0.691,0.141,48683865,0.672,Europe,759000000,676000000,12/1/2001
0.011,,550552,Very Friendly,United Kingdom,,,223770,1.49E+12,0.073,1819,,0.006,0.335,0.051,80,76,0.782,0.188,0.654,0.158,59119673,0.788,Europe,26137000000,46410000000,12/1/2001
0.021,,13927,Very Friendly,Bahrain,,,6069,8976446420,0.038,488,,0.011,0.15,0.107,76,74,0.429,0.305,0.67,0.024,698749,0.884,Middle East,886000000,423000000,12/1/2001
0.018,,398827,Low,"Iran",,,133435,1.15E+11,0.051,294,,0.027,0.015,,71,69,0.031,0.328,0.629,0.043,66857624,0.648,Middle East,1122000000,714000000,12/1/2001
0.036,,85342,Low,Iraq,,,26935,,0.011,8,,0.035,0.001,,73,69,,0.426,0.539,0.035,24516842,0.686,Middle East,15000000,31000000,12/1/2001
0.021,,65749,Very Friendly,Israel,,,19143,1.23E+11,0.079,1499,,0.005,0.174,0.1,81,78,0.897,0.28,0.619,0.1,6439000,0.913,Middle East,2854000000,3887000000,12/1/2001
0.031,,16003,Moderate,Jordan,,,4818,8972965061,0.099,184,,0.023,0.047,0.109,73,71,0.179,0.392,0.577,0.031,4917000,0.801,Middle East,884000000,420000000,12/1/2001
0.023,,55122,Moderate,Kuwait,,,20067,34890773740,0.036,634,,0.011,0.086,0.079,74,73,0.443,0.257,0.711,0.033,1980604,0.981,Middle East,286000000,3207000000,12/1/2001
0.018,,16208,Moderate,Lebanon,,,5258,17649751244,0.109,571,,0.016,0.068,0.172,77,73,0.228,0.285,0.644,0.072,3357600,0.861,Middle East,837000000,,12/1/2001
0.023,,20286,Very Friendly,Oman,,,8420,19949284975,0.031,263,,0.013,0.059,0.092,75,71,0.144,0.369,0.607,0.024,2239025,0.715,Middle East,538000000,703000000,12/1/2001
0.019,,30363,Very Friendly,Qatar,,,12452,17538461033,0.026,732,,0.01,0.062,,78,76,0.291,0.263,0.72,0.017,611808,0.965,Middle East,272000000,366000000,12/1/2001
0.026,,297214,Very Friendly,Saudi Arabia,,,106657,1.83E+11,0.045,397,,0.019,0.047,,75,71,0.121,0.376,0.589,0.035,20891594,0.801,Middle East,,,12/1/2001
0.03,,48786,Low,Syria,,,15638,21099833784,0.049,58,,0.019,0.004,0.09,75,72,0.012,0.404,0.563,0.034,16700984,0.523,Middle East,1150000000,670000000,12/1/2001
0.016,,101415,Very Friendly,United Arab Emirates,,,37365,1.03E+11,0.025,815,,0.009,0.263,0.081,76,74,0.61,0.249,0.741,0.01,3132104,0.807,Middle East,1200000000,3321000000,12/1/2001
0.039,,16252,Moderate,"Yemen",,,5265,9854042165,0.043,27,,0.067,0.001,0.175,62,59,0.008,0.481,0.491,0.028,18029989,0.268,Middle East,38000000,136000000,12/1/2001
,,,Not Clustered,American Samoa,,,,,,,,,,,,,0.037,,,,58176,0.885,Oceania,,,12/1/2001
